OBJNAME,RA,DEC,Z,constellation
WISEA J110216.79+442006.1,165.57004166666664,44.33513888888889,2.461e-02,Ursa Major
2MASS J11204044+4301201,170.168125,43.02222222222222,1.002e-02,Ursa Major
2MASX J13232735+4319264,200.8638333333333,43.32391666666667,2.775e-02,Canes Venatici
WISEA J151910.93+431216.4,229.79558333333333,43.20455555555556,2.771e-02,Boötes
WISEA J085053.18+423837.1,132.72154166666667,42.64366666666667,2.399e-02,Lynx
SDSS J142228.22+424328.4,215.61758333333333,42.724222222222224,2.743e-02,Boötes
2MASX J15092650+4235434,227.36041666666665,42.595444444444446,1.746e-02,Boötes
WISEA J083144.99+412606.1,127.93745833333334,41.435027777777776,2.946e-02,Lynx
WISEA J143240.23+405715.1,218.16762499999996,40.95422222222223,1.809e-02,Boötes
WISEA J083111.88+404740.1,127.79945833333333,40.79447222222222,2.410e-02,Lynx
WISEA J082101.35+384150.1,125.25562499999998,38.69725,2.935e-02,Lynx
KUG 1235+385,189.48883333333333,38.31630555555555,2.031e-02,Canes Venatici
WISEA J133810.57+383955.9,204.54387499999996,38.66561111111111,2.013e-02,Canes Venatici
KUG 1125+370,172.13925,36.77630555555555,2.070e-02,Ursa Major
KUG 0917+354,140.09741666666665,35.2415,2.543e-02,Lynx
2MASX J14211739+3530338,215.3224583333333,35.509388888888886,2.977e-02,Boötes
WISEA J125203.26+341112.1,193.01358333333332,34.18669444444444,2.334e-02,Canes Venatici
WISEA J092211.02+331802.5,140.54591666666664,33.30069444444444,2.419e-02,Lynx
2MASX J12200315+3301431,185.01329166666665,33.02872222222222,2.470e-02,Coma Berenices
WISEA J142416.30+333645.2,216.0679583333333,33.61258333333333,2.233e-02,Boötes
2MASX J09283136+3015156,142.13054166666666,30.254361111111113,2.620e-02,Leo
2MASX J10194842+3008371,154.9517083333333,30.143444444444444,2.134e-02,Leo Minor
2MASX J10351763+2926512,158.82333333333332,29.447416666666665,2.106e-02,Leo Minor
2MASX J08424527+2831172,130.68874999999997,28.52161111111111,1.856e-02,Cancer
KUG 0842+277,131.25258333333332,27.53852777777778,2.570e-02,Cancer
KUG 0850+279,133.36616666666666,27.74752777777778,1.344e-02,Cancer
WISEA J091523.74+272431.3,138.848875,27.408749999999998,2.612e-02,Cancer
IC 3299,186.2630833333333,27.374472222222224,2.423e-02,Coma Berenices
WISEA J113828.50+261408.8,174.61879166666665,26.23575,2.912e-02,Leo
IC 3362,186.7267083333333,26.690083333333334,2.225e-02,Coma Berenices
2MASX J14573938+2639535,224.41412499999998,26.664777777777775,4.254e-03,Boötes
2MASX J12402293+2533057,190.09554166666663,25.551472222222223,2.130e-02,Coma Berenices
2MASX J13460952+2512541,206.5395,25.21525,2.795e-02,Boötes
2MASX J09194191+2433085,139.9245,24.552500000000002,2.515e-02,Cancer
KUG 1127+226,172.62254166666665,22.395527777777776,2.214e-02,Leo
WISEA J122140.21+222108.0,185.41754166666664,22.352333333333334,2.321e-02,Coma Berenices
WISEA J102024.14+212122.6,155.100625,21.35627777777778,1.914e-02,Leo
KUG 1139+217,175.441125,21.508333333333333,2.263e-02,Leo
WISEA J102204.87+202823.7,155.52029166666665,20.473499999999998,2.819e-02,Leo
WISEA J111304.88+192735.2,168.27041666666665,19.45963888888889,1.649e-02,Leo
WISEA J155847.35+191141.9,239.69729166666664,19.194972222222223,2.906e-02,Serpens
2MASX J09032963+1818248,135.87337499999998,18.30702777777778,2.974e-02,Cancer
2MASX J09055437+1828115,136.4764583333333,18.47,2.975e-02,Cancer
WISEA J135532.07+182953.1,208.88366666666664,18.49811111111111,2.710e-02,Boötes
WISEA J135642.14+183437.5,209.17562499999997,18.577083333333334,2.645e-02,Boötes
SPRC 083,120.09970833333331,17.52413888888889,6.833e-03,Cancer
2MASX J09151263+1702311,138.80258333333333,17.041611111111113,2.826e-02,Cancer
2MASX J09355620+1714111,143.98412499999998,17.236333333333334,2.793e-02,Leo
WISEA J121005.04+173730.7,182.52104166666663,17.625194444444446,2.534e-02,Coma Berenices
LCSB S1687O,183.5789583333333,43.53527777777778,2.411e-02,Canes Venatici
WISEA J152201.76+433156.9,230.50745833333332,43.53230555555555,2.048e-02,Boötes
2MASX J08571044+4245234,134.29320833333333,42.756277777777775,2.811e-02,Lynx
SDSS J100903.86+402145.1,152.26616666666666,40.36238888888889,2.363e-02,Leo Minor
KUG 1234+404,189.22066666666666,40.131861111111114,2.374e-02,Canes Venatici
WISEA J102535.23+394025.0,156.39666666666665,39.67361111111111,2.326e-02,Ursa Major
WISEA J095000.61+373431.3,147.50258333333332,37.57541666666667,2.270e-02,Leo Minor
LCSB S1734O,188.06504166666664,37.52825,2.100e-02,Canes Venatici
IC 4158,196.10266666666664,36.479888888888894,2.323e-02,Canes Venatici
2MASX J14494385+3538530,222.43266666666665,35.64822222222222,2.926e-02,Boötes
WISEA J112052.11+312736.3,170.216875,31.46013888888889,2.397e-02,Ursa Major
WISEA J080207.41+162326.3,120.530875,16.390638888888887,2.985e-02,Cancer
2MASX J08520823+1604151,133.03433333333334,16.070888888888888,2.857e-02,Cancer
2MASS J14220957+1632443,215.53991666666664,16.545472222222223,7.814e-03,Boötes
2MASS J09025132+1519257,135.71391666666665,15.323805555555555,2.994e-02,Cancer
2MASX J09331011+1309463,143.29233333333335,13.162944444444445,2.434e-02,Leo
2MASX J10510592+1318417,162.77479166666666,13.311666666666667,2.269e-02,Leo
2MASX J13283042+1306281,202.1267083333333,13.107694444444444,2.451e-02,Virgo
2MASX J14161293+1307388,214.05395833333333,13.127222222222223,2.623e-02,Boötes
KUG 1418+139,215.17916666666665,13.696111111111112,2.028e-02,Boötes
2MASX J15263855+1307095,231.66074999999998,13.119333333333334,2.984e-02,Serpens
WISEA J084722.60+120718.3,131.84429166666663,12.121722222222223,2.952e-02,Cancer
2MASX J09111171+1209406,137.7985833333333,12.161083333333334,2.890e-02,Cancer
KUG 1146+129,177.378,12.677083333333332,1.328e-02,Leo
VIII Zw 166,181.371375,12.57188888888889,2.291e-02,Virgo
VPC 0095,185.0990833333333,12.578916666666666,2.645e-02,Virgo
VPC 0101,185.13616666666664,12.391833333333333,2.640e-02,Virgo
2MASX J08463789+1125553,131.65783333333334,11.432138888888888,2.979e-02,Cancer
2MASX J08504525+1148390,132.68866666666668,11.810833333333335,2.973e-02,Cancer
2MASX J14020013+1049498,210.5005833333333,10.83061111111111,1.314e-02,Boötes
2MASX J14065431+1108402,211.72604166666665,11.144527777777776,2.490e-02,Boötes
SDSS J152412.84+114137.9,231.05354166666663,11.693888888888889,9.508e-03,Serpens
WISEA J141840.88+094908.1,214.67037499999998,9.818944444444444,2.938e-02,Boötes
KUG 1422+108,216.20924999999997,10.627833333333333,2.960e-02,Boötes
SDSS J131316.58+093030.6,198.3190833333333,9.508527777777777,2.355e-02,Virgo
WISEA J144119.17+085257.0,220.32991666666663,8.882361111111111,2.945e-02,Boötes
2MASX J15002890+0852070,225.12037499999997,8.868472222222223,2.912e-02,Boötes
2MASX J15043580+0903148,226.14899999999997,9.054055555555557,2.945e-02,Boötes
2MASX J08570681+0819450,134.27829166666663,8.329277777777778,2.829e-02,Cancer
WISEA J094636.05+081034.8,146.65016666666668,8.17625,2.584e-02,Leo
WISEA J105120.66+082642.1,162.83616666666663,8.445,2.097e-02,Leo
2MASX J11222354+0753334,170.59816666666666,7.892805555555555,1.982e-02,Leo
2MASX J12371138+0839294,189.29754166666663,8.658305555555556,2.824e-02,Virgo
WISEA J135945.09+080828.1,209.93787499999996,8.141166666666667,1.544e-02,Boötes
KUG 1438+080,220.32991666666663,7.793,5.913e-03,Boötes
2MASS J08382028+0733373,129.584625,7.560694444444445,2.921e-02,Cancer
2MASX J09450586+0654336,146.2745833333333,6.9093333333333335,2.511e-02,Leo
WISEA J104318.50+064654.5,160.82716666666667,6.781805555555556,2.723e-02,Leo
KUG 1442+075,221.1969583333333,7.354138888888889,2.002e-02,Virgo
WISEA J104409.62+062210.7,161.04012499999996,6.369638888888889,2.973e-02,Leo
2MASX J11045813+0607157,166.24216666666663,6.121138888888889,2.978e-02,Leo
WISEA J111945.29+062431.1,169.93874999999997,6.408611111111111,2.876e-02,Leo
2MASX J09392231+0457091,144.843,4.952388888888889,6.313e-03,Hydra
2MASS J09491806+0533586,147.325,5.565916666666666,2.418e-02,Sextans
2MASS J12450565+0538370,191.27412499999997,5.6436111111111105,2.121e-02,Virgo
WISEA J132428.26+044629.4,201.11766666666665,4.774916666666667,2.133e-02,Virgo
2MASX J09453546+0424380,146.3977083333333,4.410583333333333,1.990e-02,Sextans
2MASX J10042570+0348497,151.10708333333332,3.8139166666666666,2.920e-02,Sextans
WISEA J110131.96+042238.4,165.38316666666665,4.377333333333333,2.211e-02,Leo
2MASS J12043287+0420429,181.13699999999997,4.34525,2.826e-02,Virgo
WISEA J123412.59+035513.5,188.5524583333333,3.920444444444444,2.578e-02,Virgo
SDSS J123949.76+035607.6,189.95737499999998,3.9354444444444447,4.828e-03,Virgo
2MASX J12443050+0345071,191.1270833333333,3.7519444444444443,2.934e-02,Virgo
2MASS J15035194+0354414,225.96620833333333,3.91175,2.929e-02,Virgo
2MASX J08541434+0305038,133.55975,3.0844444444444448,2.800e-02,Hydra
2MASX J10062014+0307287,151.58404166666665,3.1245555555555558,2.265e-02,Sextans
2MASS J14551359+0336431,223.80662499999994,3.611972222222222,2.182e-02,Virgo
WISEA J110454.15+022149.3,166.22562499999998,2.3637222222222225,2.524e-02,Leo
WISEA J113918.79+020522.6,174.82825,2.0895833333333336,2.559e-02,Virgo
WISEA J114049.74+014531.8,175.20725,1.7588333333333332,1.989e-02,Virgo
2MASX J12012028+0231257,180.3345,2.523861111111111,2.098e-02,Virgo
2MASX J14101224+0149059,212.5510833333333,1.818361111111111,2.478e-02,Virgo
WISEA J141550.76+015257.3,213.96154166666665,1.8826111111111112,2.558e-02,Virgo
2MASS J14333161+0225203,218.3817083333333,2.422361111111111,2.826e-02,Virgo
2MASX J11133993+0049160,168.41616666666667,0.8209166666666666,2.856e-02,Leo
2MASX J11202559+0104007,170.1067083333333,1.0666666666666667,2.304e-02,Leo
UGC 06172 NED01,166.82791666666665,22.942,2.111e-02,Leo
LSBC F564-01 NED02,137.62416666666664,20.562333333333335,2.801e-02,Cancer
SDSS J122815.96+014944.0,187.06649999999996,1.8289166666666667,3.041e-03,Virgo
2MASS J15142710+0106416,228.6130833333333,1.1114444444444445,2.838e-02,Serpens
WISEA J095135.33+002605.4,147.89716666666664,0.43475,2.063e-02,Sextans
2MASX J12192522+0037514,184.855125,0.6309444444444445,2.167e-02,Virgo
WISEA J092129.45-001607.9,140.3727083333333,-0.2688888888888889,2.568e-02,Hydra
2MASS J09262308-0043028,141.59591666666665,-0.7175833333333334,1.860e-02,Hydra
2MASX J11121063-0058447,168.0443333333333,-0.9792222222222222,1.327e-02,Leo
WISEA J123259.64-004158.2,188.24854166666665,-0.6995277777777777,2.403e-02,Virgo
2MASX J13052285-0055365,196.34512499999997,-0.9270833333333333,2.271e-02,Virgo
2MASX J08233415+3057590,125.89270833333332,30.96622222222222,1.784e-02,Cancer
KUG 0812+299,123.8728333333333,29.82172222222222,1.990e-02,Cancer
2MASX J08551873+2720461,133.8280833333333,27.346166666666665,1.729e-02,Cancer
WISEA J131940.10+274221.8,199.9169583333333,27.706055555555555,2.313e-02,Coma Berenices
WISEA J151618.84+245040.0,229.07854166666667,24.844444444444445,2.253e-02,Serpens
WISEA J080228.84+203050.2,120.62016666666665,20.513972222222222,2.863e-02,Cancer
LSBC F564-01 NED01,137.6212083333333,20.56722222222222,2.892e-02,Cancer
WISEA J101744.19+164836.8,154.43424999999996,16.810055555555557,2.841e-02,Leo
CGCG 092-038 NED01,146.19454166666662,14.889388888888888,2.640e-02,Leo
WISEA J094017.74+123259.5,145.07391666666666,12.549888888888889,2.850e-02,Leo
CGCG 076-050 NED01,221.93129166666665,9.538166666666667,2.912e-02,Boötes
WISEA J131930.31+160648.0,199.87624999999997,16.113305555555556,2.802e-02,Coma Berenices
2MASX J10042391+1449197,151.09949999999998,14.82225,2.958e-02,Leo
2MASX J09465842+1345168,146.74316666666667,13.754833333333334,2.375e-02,Leo
2MASX J08562848+1227382,134.11854166666666,12.460777777777777,2.940e-02,Cancer
WISEA J100246.21+121614.0,150.69249999999997,12.270861111111111,2.170e-02,Leo
LCSB S1420O,155.519625,12.68613888888889,2.562e-02,Leo
WISEA J090154.50+114032.9,135.47704166666668,11.67597222222222,2.925e-02,Cancer
2MASX J12235785+0915108,185.99112499999998,9.253111111111112,2.548e-02,Virgo
WISEA J133610.91+092841.0,204.04566666666665,9.478083333333334,2.266e-02,Virgo
MRK 1368,210.7350833333333,6.779055555555556,2.420e-02,Virgo
CGCG 038-009 NED01,161.43049999999997,6.1906944444444445,2.875e-02,Sextans
2MASX J12473783+0431118,191.90758333333332,4.519861111111111,2.527e-02,Virgo
2MASX J08024797+0725541,120.69970833333333,7.431527777777778,1.587e-02,Cancer
WISEA J104418.43+064621.5,161.0767083333333,6.77275,2.750e-02,Leo
2MASX J12254169+0710021,186.423625,7.167194444444445,2.387e-02,Virgo
2MASX J12360918+0732045,189.03837499999997,7.5344444444444445,2.406e-02,Virgo
2MASX J08512214+0502464,132.84216666666666,5.046166666666666,2.828e-02,Hydra
WISEA J113507.41+041315.4,173.78108333333333,4.220972222222223,2.128e-02,Leo
2MASX J09542026+0217515,148.58454166666664,2.2975833333333333,2.054e-02,Sextans
VIII Zw 357,211.53920833333328,2.331111111111111,2.470e-02,Virgo
2MASX J09491349+0110397,147.3063333333333,1.17775,2.501e-02,Sextans
WISEA J150648.62+005124.4,226.7025833333333,0.8568611111111111,2.957e-02,Virgo
CGCG 021-047 NED01,228.1378333333333,1.5048055555555555,2.915e-02,Serpens
CGCG 011-072 NED01,170.23775,-0.08438888888888889,2.533e-02,Leo
KUG 0801+351,121.10483333333332,35.04458333333333,2.911e-02,Lynx
KUG 0808+370,122.84120833333333,36.947111111111106,2.987e-02,Lynx
KUG 0808+335,123.02799999999998,33.39091666666667,1.737e-02,Lynx
KUG 0809+364A,123.09220833333329,36.28363888888889,2.360e-02,Lynx
KUG 0859+356,135.55899999999997,35.46311111111111,2.359e-02,Lynx
KUG 0908+340,137.86620833333333,33.85341666666667,2.681e-02,Lynx
KUG 0913+353B,139.13779166666666,35.161249999999995,1.728e-02,Lynx
KUG 0925+330,142.19879166666666,32.80927777777777,2.690e-02,Leo
KUG 0926+356,142.42904166666665,35.479083333333335,2.245e-02,Leo Minor
KUG 0927+322,142.55541666666667,31.986666666666668,2.657e-02,Leo
KUG 0928+440,142.91083333333333,43.822611111111115,1.129e-02,Ursa Major
KUG 0928+364,142.91162500000002,36.245,1.237e-02,Leo Minor
KUG 0930+348,143.32104166666664,34.62625,2.771e-02,Leo Minor
KUG 0931+341,143.68291666666664,33.97266666666667,2.889e-02,Leo Minor
KUG 0952+446,148.84170833333332,44.4405,2.646e-02,Ursa Major
KUG 0958+434,150.3745416666667,43.21830555555556,1.825e-02,Ursa Major
KUG 1001+440,151.11383333333333,43.76566666666667,1.706e-02,Ursa Major
KUG 1231+270,188.37499999999997,26.779666666666667,2.309e-02,Coma Berenices
KUG 1236+278,189.83329166666664,27.604666666666667,2.654e-02,Coma Berenices
KUG 1243+265,191.54441666666665,26.250444444444444,6.305e-03,Coma Berenices
KUG 1249+275,192.90816666666666,27.310666666666666,2.352e-02,Coma Berenices
KUG 1359+207,210.50004166666665,20.501694444444446,1.041e-02,Boötes
KUG 1447+500,222.17637499999998,49.887,1.035e-02,Boötes
KUG 1456+483,224.55941666666666,48.19241666666667,2.816e-02,Boötes
KUG 1500+495,225.417125,49.373916666666666,2.542e-02,Boötes
KUG 1418+179,215.10054166666663,17.76002777777778,1.846e-02,Boötes
KUG 1445+093,222.08241666666666,9.117,2.922e-02,Boötes
KUG 0847+339,132.73041666666668,33.76425,2.711e-02,Lynx
KUG 1001+469,151.23391666666663,46.72369444444445,2.454e-02,Ursa Major
KUG 1003+466,151.6945833333333,46.3845,8.009e-03,Ursa Major
KUG 1015+462,154.61983333333333,45.9985,2.547e-02,Ursa Major
KUG 1122+348A,171.23975,34.57586111111112,2.984e-02,Ursa Major
KUG 1445+090,221.98824999999997,8.808,2.804e-02,Boötes
SDSS J130851.23+291010.8,197.21345833333328,29.169666666666668,2.622e-02,Coma Berenices
2MFGC 12763,238.54862499999996,21.568055555555556,2.730e-02,Serpens
WISEA J140122.77+091003.4,210.34491666666665,9.16761111111111,2.067e-02,Boötes
UGC 08581 NED01,203.99408333333332,1.7300555555555557,2.291e-02,Virgo
CGCG 018-001 NED01,208.68604166666665,0.11511111111111111,2.983e-02,Virgo
WISEA J124536.25+280710.6,191.40104166666663,28.11963888888889,2.269e-02,Coma Berenices
2MASX J13083283+3044540,197.13645833333328,30.748166666666666,2.350e-02,Coma Berenices
IC 0720 NED02,175.59308333333328,8.769861111111112,2.161e-02,Virgo
UGC 06220 NED02,167.7493333333333,29.336499999999997,2.917e-02,Ursa Major
WISEA J091947.85+334604.8,139.94945833333333,33.768027777777775,2.375e-02,Lynx
2MASX J09280886+2937223,142.03708333333333,29.62286111111111,2.730e-02,Leo
SDSS J092903.29+292816.7,142.26375,29.47133333333333,2.647e-02,Leo
NGC 5747 NED02,221.08666666666664,12.132,2.967e-02,Boötes
SDSS J104330.91-003502.8,160.87883333333332,-0.5841111111111111,1.905e-02,Sextans
SBS 1242+549,191.15066666666664,54.724472222222225,1.589e-02,Ursa Major
SBS 1430+596,217.86629166666665,59.39127777777778,6.093e-03,Draco
IC 3347,186.6857083333333,10.918583333333332,2.547e-02,Virgo
SDSS J092240.61+483434.4,140.66924999999998,48.57622222222223,2.492e-03,Ursa Major
NGC 3517,166.40337499999998,56.52491666666666,2.735e-02,Ursa Major
2MASX J11124214+3841552,168.17549999999997,38.69883333333333,2.863e-02,Ursa Major
2MASX J11541581+4313369,178.56574999999998,43.22669444444445,2.350e-02,Ursa Major
SDSS J152651.84+033550.6,231.71604166666665,3.597388888888889,2.134e-02,Serpens
UGC 06293 NED02,169.121375,41.07833333333333,2.144e-02,Ursa Major
CGCG 0919.0+5040 NED02,140.63787499999998,50.43533333333333,2.730e-02,Ursa Major
CGCG 287-055 NED02,123.41466666666666,58.13525,2.703e-02,Lynx
2MASS J12370334+1024462,189.26404166666666,10.413,2.448e-02,Virgo
VPC 0265,185.81191666666666,10.51136111111111,2.461e-02,Virgo
VPC 0357,186.16345833333332,10.598527777777779,2.410e-02,Virgo
2MASX J11113151+2838341,167.88137499999996,28.642972222222223,2.838e-02,Ursa Major
WISEA J152432.75+083242.3,231.13649999999998,8.545055555555555,2.965e-02,Serpens
SDSS J130826.38+294515.9,197.10991666666663,29.754444444444445,2.301e-02,Coma Berenices
SDSS J130421.85+315258.4,196.0910833333333,31.882916666666667,2.364e-02,Canes Venatici
2MFGC 10084,192.03870833333332,26.939194444444446,2.298e-02,Coma Berenices
SDSS J130615.12+292158.1,196.563,29.36613888888889,2.447e-02,Coma Berenices
WISEA J130646.91+290750.6,196.6954583333333,29.130694444444444,2.647e-02,Coma Berenices
SDSS J093404.13+002301.1,143.51720833333331,0.3836388888888889,2.343e-02,Hydra
SDSS J103321.66+012548.0,158.34025,1.430027777777778,2.913e-02,Sextans
SDSS J131201.93+003532.6,198.00812499999998,0.5924444444444444,1.906e-02,Virgo
SDSS J143414.48+013327.5,218.56037499999996,1.557638888888889,2.863e-02,Virgo
WISEA J144909.35-005410.2,222.2889583333333,-0.9028333333333334,2.760e-02,Libra
SDSS J104439.96+021533.0,161.1669583333333,2.2589722222222224,1.890e-02,Sextans
SDSS J141140.70-010307.6,212.91958333333332,-1.0521666666666667,2.417e-02,Virgo
SDSS J125853.39+130646.5,194.7225,13.112944444444445,6.452e-03,Virgo
2MASX J13092180+3055217,197.340625,30.922833333333333,1.682e-02,Coma Berenices
SDSS J123000.94+231102.0,187.50391666666664,23.18391666666667,2.303e-02,Coma Berenices
IC 3450,187.85341666666667,26.79613888888889,2.308e-02,Coma Berenices
2MASS J12364366+2704345,189.18191666666664,27.076055555555556,2.461e-02,Coma Berenices
2MASX J12382707+2828478,189.61374999999995,28.480083333333333,2.369e-02,Coma Berenices
2MASX J12404573+3804247,190.1904583333333,38.0735,2.329e-02,Canes Venatici
SDSS J124049.47+293002.6,190.20616666666663,29.500722222222223,2.224e-02,Coma Berenices
SDSS J124220.99+293548.3,190.58749999999998,29.596777777777778,2.862e-02,Coma Berenices
SDSS J124329.94+335637.8,190.87479166666665,33.94383333333333,1.420e-02,Canes Venatici
2MASX J12434468+3448359,190.93595833333333,34.81016666666667,2.195e-02,Canes Venatici
SDSS J124433.49+310505.7,191.1395833333333,31.084944444444442,2.870e-02,Coma Berenices
SDSS J124619.18+310504.7,191.57995833333334,31.084666666666667,1.531e-02,Coma Berenices
SDSS J124711.12+291118.4,191.79637499999998,29.188444444444446,2.310e-02,Coma Berenices
